split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
2,9,2,3,9,1.71113921,1.71113875,1.00000000,87
2,9,2,4,4,1.89949024,2.49106879,0.76252019,34
2,9,2,5,12,2.82839120,2.82839099,1.00000000,52
2,9,2,6,1,0.66819921,0.66819902,1.00000000,65
2,10,1,1,9,3.85690861,3.85690864,0.99999999,163
2,10,1,2,0,1.83695391,2.58020029,0.71194237,75
2,10,2,3,1,2.93737862,2.93737845,1.00000000,150
2,10,2,4,10,0.43352177,0.43352170,1.00000000,13
2,10,2,5,12,1.82607077,1.82607078,0.99999999,27
2,10,2,6,2,0.23620842,0.23620847,0.99999977,48
2,11,1,1,1,2.37659920,2.37659871,1.00000000,121
2,11,1,2,9,3.13765153,3.13765129,1.00000000,117
2,11,2,4,0,3.21399569,3.36081018,0.95631575,77
2,11,2,5,4,1.38362239,2.29408516,0.60312599,42
2,11,2,6,12,1.11908476,1.11908474,1.00000000,75
2,12,1,1,11,3.16841123,3.16841088,1.00000000,163
2,12,1,2,10,1.67539710,1.67539706,1.00000000,75
2,12,2,3,4,1.70621277,2.71195634,0.62914463,112
2,12,2,4,0,1.90649422,2.09844757,0.90852602,51
2,12,2,5,11,0.80393569,0.80393568,1.00000000,17
2,12,2,6,7,0.76044585,0.95649217,0.79503615,58
2,13,1,1,0,5.29338447,5.29338444,1.00000000,135
2,13,1,2,10,2.53782923,2.53782923,1.00000000,103
2,13,2,3,7,1.60642636,2.52992008,0.63497119,84
2,13,2,4,0,2.08637486,2.08637490,0.99999998,51
2,13,2,5,4,1.42323966,1.42323967,0.99999999,31
2,13,2,6,2,1.20408833,1.20408831,1.00000000,72
2,14,1,1,9,2.22939424,2.45016362,0.90989607,121
2,14,1,2,11,2.45460283,2.45460326,0.99999983,117
2,14,2,3,4,2.58934102,3.11409417,0.83149092,116
2,14,2,5,4,2.01008715,2.75242332,0.73029724,52
2,14,2,6,1,0.88255238,0.88255259,0.99999977,65
3,0,0,0,12,63.72263569,63.72263786,0.99999997,238
3,0,1,1,11,15.44969794,15.44969825,0.99999998,129
3,0,1,2,11,12.55888314,12.55888382,0.99999995,109
3,0,2,3,9,4.61250353,4.61250371,0.99999996,88
3,0,2,4,2,9.22620113,9.22620148,0.99999996,41
3,0,2,5,2,6.91274492,6.91274517,0.99999996,47
3,0,2,6,9,0.89735009,1.52410989,0.58876994,62
3,1,1,1,11,12.09861339,12.09861349,0.99999999,129
3,1,1,2,2,9.85732090,9.85731929,1.00000000,109
3,1,2,3,9,3.74063829,3.74063902,0.99999981,88
3,1,2,4,2,7.37203078,7.37203043,1.00000000,41
3,1,2,5,7,4.49089210,5.31132119,0.84553201,38
3,1,2,6,9,2.95007119,4.02380695,0.73315426,71
3,2,1,1,11,9.68143464,9.68143512,0.99999995,129
3,2,1,2,11,8.76062239,8.76062081,1.00000000,109
3,2,2,3,9,3.25691560,3.25691555,1.00000000,88
3,2,2,4,2,5.92548393,5.92548438,0.99999992,41
3,2,2,5,9,4.84982725,4.84982769,0.99999991,47
3,2,2,6,9,0.26633633,0.84318174,0.31587061,62
3,3,1,1,0,7.08867431,7.50209044,0.94489321,126
3,3,1,2,11,8.45130089,8.45130190,0.99999988,112
3,3,2,3,9,2.24906518,2.95435366,0.76127148,72
3,3,2,4,1,5.46425816,5.46425813,1.00000000,54
3,3,2,5,12,6.93713208,6.93713274,0.99999991,48
3,3,2,6,1,0.34156723,0.34156724,0.99999996,64
3,4,1,1,11,6.77119884,6.77120003,0.99999982,129
3,4,1,2,11,6.04568321,6.04568251,1.00000000,109
3,4,2,3,9,2.53090508,2.53090516,0.99999997,88
3,4,2,4,1,4.41597741,4.41597793,0.99999988,41
3,4,2,5,7,3.74895262,5.27150247,0.71117345,47
3,4,2,6,9,0.57897452,1.12536100,0.51447893,62
