split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
4,0,1,1,11,13.68183996,13.68184054,0.99999996,130
4,0,1,2,9,14.66047598,14.66047652,0.99999996,108
4,0,2,3,7,5.48503230,5.48503257,0.99999995,114
4,0,2,4,9,2.27002526,2.27002536,0.99999996,16
4,0,2,5,6,3.20515983,3.20515998,0.99999995,27
4,0,2,6,2,6.20779032,6.20779076,0.99999993,81
4,1,1,1,11,10.83092010,10.83092130,0.99999989,130
4,1,1,2,9,10.94833581,10.94833663,0.99999992,108
4,1,2,3,7,4.42948659,4.51079796,0.98197406,114
4,1,2,4,9,1.92163156,1.92163174,0.99999990,16
4,1,2,5,6,2.66705070,2.66705064,1.00000000,27
4,1,2,6,2,5.20707341,5.20707405,0.99999988,81
4,2,1,1,11,9.18052188,9.18052296,0.99999988,130
4,2,1,2,9,8.28523835,8.28523916,0.99999990,108
4,2,2,3,9,4.02455403,4.02455447,0.99999989,92
4,2,2,4,1,6.52281807,6.52281829,0.99999997,38
4,2,2,5,4,2.39937772,2.39937784,0.99999995,27
4,2,2,6,2,4.57473375,4.57473645,0.99999941,81
4,3,1,1,0,6.44362007,6.44362065,0.99999991,124
4,3,1,2,11,9.60120037,9.60119949,1.00000000,114
4,3,2,3,12,1.60588447,1.60588456,0.99999995,76
4,3,2,4,1,4.84116302,4.84116308,0.99999999,48
4,3,2,5,12,6.62078323,6.62078252,1.00000000,55
4,4,1,1,0,5.19553533,5.20845106,0.99752024,124
4,4,1,2,11,7.53836506,7.53836459,1.00000000,114
4,4,2,3,7,1.41773585,2.30020783,0.61635120,76
4,4,2,4,1,3.88926064,3.88926045,1.00000000,48
4,4,2,5,12,5.28195820,5.28195791,1.00000000,55
4,4,2,6,9,0.35557301,0.35557296,1.00000000,59
4,5,1,1,0,4.16858718,4.24858727,0.98117019,124
4,5,1,2,9,6.46424094,7.88268600,0.82005562,114
4,5,2,3,12,1.64938911,1.64938913,0.99999999,76
4,5,2,4,0,3.42212899,3.60887446,0.94825382,48
4,5,2,5,6,2.38400566,2.38400572,0.99999998,40
4,5,2,6,8,1.83650497,1.83650498,1.00000000,74
4,6,1,1,12,7.53828458,7.53828425,1.00000000,144
4,6,1,2,10,4.96933598,4.96933617,0.99999996,94
4,6,2,3,9,4.66404111,4.66404128,0.99999996,99
4,6,2,4,9,3.21197785,4.51013546,0.71216882,45
4,6,2,5,1,4.74180227,4.74180220,1.00000000,38
4,6,2,6,9,0.05433482,0.05433476,1.00000000,56
4,7,1,1,7,6.59576371,6.59576429,0.99999991,144
4,7,1,2,10,4.21028523,4.21028501,1.00000000,94
4,7,2,3,12,3.27389100,3.27389131,0.99999991,77
4,7,2,4,4,0.04225770,0.24956171,0.16932766,67
4,7,2,5,1,3.91926429,3.91926412,1.00000000,38
4,7,2,6,9,0.04288989,0.04288978,1.00000000,56
4,8,1,1,0,2.92901174,3.03703578,0.96443109,124
4,8,1,2,8,4.25337240,4.25337252,0.99999997,114
4,8,2,3,9,1.38780884,1.38780873,1.00000000,76
4,8,2,4,0,2.75191943,2.81280679,0.97835352,48
4,8,2,5,12,3.27310099,3.27310071,1.00000000,48
4,8,2,6,9,1.00896184,1.41243502,0.71434213,66
4,9,1,1,7,4.91338088,4.91338093,0.99999999,144
4,9,1,2,6,3.52351547,3.52351588,0.99999989,94
4,9,2,3,8,2.22337720,2.22337693,1.00000000,77
4,9,2,4,7,0.12488051,0.12488047,1.00000000,67
4,9,2,5,10,3.03816455,3.03816467,0.99999996,41
4,9,2,6,0,1.35776082,1.35776087,0.99999996,53
4,10,1,1,0,4.40051116,4.40051089,1.00000000,130
4,10,1,2,9,3.21453536,3.21453543,0.99999998,108
4,10,2,3,7,1.70795990,1.70795970,1.00000000,71
4,10,2,4,1,2.28971639,2.28971652,0.99999994,59
4,10,2,5,3,2.00128015,2.00128022,0.99999997,27
4,10,2,6,2,1.69963230,1.69963245,0.99999991,81
4,11,1,1,1,2.37536445,2.37536433,1.00000000,124
4,11,1,2,11,2.82872420,2.82872414,1.00000000,114
4,11,2,3,11,0.26484594,0.26484602,0.99999970,46
4,11,2,4,10,2.05950024,2.05950050,0.99999988,78
4,11,2,5,12,2.04861941,2.04861935,1.00000000,55
4,11,2,6,1,0.73672499,0.73672514,0.99999979,59
4,12,1,1,11,3.33957897,3.33957919,0.99999993,157
4,12,1,2,2,2.03221093,2.03221074,1.00000000,81
4,12,2,3,1,1.12752122,1.12752105,1.00000000,107
4,12,2,4,6,3.16653901,3.16653913,0.99999996,50
4,12,2,5,12,0.87281360,0.87281370,0.99999989,15
4,12,2,6,9,0.83716499,1.14453878,0.73144310,66
4,13,1,1,11,2.27609621,2.27609619,1.00000000,112
4,13,1,2,11,2.64488989,2.64488975,1.00000000,126
4,13,2,3,2,1.39059110,1.39059110,1.00000000,96
4,13,2,4,6,1.50040975,1.50040983,0.99999994,16
4,13,2,5,9,2.59482194,3.36890170,0.77022786,70
4,13,2,6,0,0.50280157,0.50280147,1.00000000,56
4,14,1,1,0,2.98964575,2.98964583,0.99999997,144
4,14,1,2,9,2.09336544,2.70395908,0.77418532,94
4,14,2,3,7,1.87679861,1.87679834,1.00000000,74
4,14,2,4,8,1.57275285,1.57275273,1.00000000,70
4,14,2,5,7,1.45877382,1.63151086,0.89412449,24
4,14,2,6,7,1.92058134,1.92058108,1.00000000,70
