split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
1,11,2,6,1,2.05118250,2.75294730,0.74508600,199
1,12,1,1,4,2.25736096,2.56493078,0.88008650,201
1,12,1,2,0,4.69672360,4.69672359,1.00000000,413
1,12,2,3,6,1.55644062,2.31268247,0.67300230,188
1,12,2,4,5,0.96124422,0.96124420,1.00000000,13
1,12,2,5,1,4.52563317,5.03035715,0.89966438,340
1,12,2,6,6,1.12041876,2.27838507,0.49176005,73
1,13,1,1,7,3.91366364,4.14585166,0.94399510,228
1,13,1,2,2,4.52362769,4.52362739,1.00000000,386
1,13,2,3,0,0.76500413,0.76500428,0.99999980,109
1,13,2,4,4,2.05862088,2.42993424,0.84719201,119
1,13,2,5,7,0.98862726,0.98862737,0.99999990,32
1,13,2,6,7,6.11113020,6.11112970,1.00000000,354
1,14,1,1,6,1.92272740,2.31699096,0.82983811,201
1,14,1,2,5,4.38808131,4.83223796,0.90808469,413
1,14,2,3,2,1.05845279,1.56881262,0.67468401,162
1,14,2,4,0,2.32287896,2.32287898,0.99999999,39
1,14,2,5,5,3.66528363,3.66528352,1.00000000,357
1,14,2,6,7,2.55322725,2.55322725,1.00000000,56
2,0,0,0,1,110.79031040,117.12541045,0.94591182,614
2,0,1,1,7,23.21375868,23.66592994,0.98089358,453
2,0,1,2,1,10.53947830,11.84012754,0.89014905,161
2,0,2,3,1,10.01349766,11.71269196,0.85492709,261
2,0,2,4,5,12.65702656,17.72065287,0.71425284,192
2,0,2,5,7,6.54260530,9.01401412,0.72582594,70
2,0,2,6,5,3.98051619,6.10905300,0.65157663,91
2,1,1,1,7,16.80449796,16.88370581,0.99530862,408
2,1,1,2,5,20.35865387,23.73519761,0.85774107,206
2,1,2,3,1,4.49964917,5.75918372,0.78129981,239
2,1,2,4,5,7.59419670,12.02513450,0.63152697,169
2,1,2,5,7,3.65718790,4.34427343,0.84184109,54
2,1,2,6,1,2.39471430,3.29308618,0.72719454,152
2,2,1,1,6,14.13071098,15.95122589,0.88586991,408
2,2,1,2,5,14.70608905,17.71686570,0.83006155,206
2,2,2,3,1,11.31098970,11.96039615,0.94570360,321
2,2,2,4,5,6.72656907,7.51709539,0.89483620,87
2,2,2,5,7,2.97250747,3.62096458,0.82091592,54
2,2,2,6,7,2.47196236,2.47196223,1.00000000,152
2,3,1,1,0,12.67372482,12.67372497,0.99999999,336
2,3,1,2,1,13.95088984,15.42037163,0.90470516,278
2,3,2,3,2,2.80690545,2.80690550,0.99999998,226
2,3,2,4,5,5.18783754,7.82475792,0.66300294,110
2,3,2,5,7,9.79230066,10.64040187,0.92029425,187
2,3,2,6,2,0.99922771,1.63049589,0.61283669,91
2,4,1,1,6,9.71025544,11.72472117,0.82818647,271
2,4,1,2,1,13.43886824,14.93691268,0.89970856,343
2,4,2,3,7,1.87440884,2.54779391,0.73569877,216
2,4,2,4,0,4.87642129,4.87642091,1.00000000,55
2,4,2,5,5,8.82207927,10.47095119,0.84252893,252
2,4,2,6,7,1.19622011,6.17435203,0.19374019,91
2,5,1,1,7,10.03509390,10.52173656,0.95374883,408
2,5,1,2,5,8.75471271,11.25450362,0.77788528,206
2,5,2,3,6,2.90440953,3.75707735,0.77305024,239
2,5,2,4,6,5.41839684,6.43220955,0.84238500,169
2,5,2,5,0,2.17122750,2.17122763,0.99999994,54
2,5,2,6,6,2.27507626,3.45792492,0.65793108,152
2,6,1,1,6,6.93581871,8.57452913,0.80888625,271
2,6,1,2,5,8.95784766,11.36977407,0.78786505,343
2,6,2,3,5,1.95497897,2.50555003,0.78025940,216
2,6,2,4,0,3.52396830,3.52396820,1.00000000,55
2,6,2,5,0,4.08132087,4.08132078,1.00000000,104
2,6,2,6,1,4.65631626,6.01325509,0.77434205,239
2,7,1,1,6,3.35732558,4.46230155,0.75237533,192
2,7,1,2,1,9.05803007,10.18127474,0.88967544,422
2,7,2,3,5,1.55300730,2.15072190,0.72208652,156
2,7,2,4,0,3.01330676,3.01330644,1.00000000,36
2,7,2,5,7,7.27991462,9.45234481,0.77017023,356
2,7,2,6,2,1.85388760,2.50301699,0.74066121,66
2,8,1,1,4,3.29493816,4.28654314,0.76867025,192
2,8,1,2,5,8.40113063,12.12395366,0.69293655,422
2,8,2,3,5,2.80535234,3.40464522,0.82397788,183
2,8,2,5,1,2.61131281,3.63120359,0.71913148,97
2,8,2,6,6,7.14765911,11.69816903,0.61100665,325
2,9,1,1,0,6.88667558,6.88667541,1.00000000,233
2,9,1,2,1,7.26160736,10.24171129,0.70902285,381
2,9,2,3,7,3.15794299,5.02329439,0.62865975,205
2,9,2,4,7,3.59219603,6.59320478,0.54483307,28
2,9,2,5,6,2.11545951,2.60996897,0.81053052,60
2,9,2,6,6,5.01810604,6.89600843,0.72768270,321
2,10,1,1,7,9.04290220,10.79088361,0.83801313,523
2,10,1,2,7,0.99972096,4.65295919,0.21485702,91
2,10,2,3,2,3.67255714,4.25620315,0.86287167,290
2,10,2,4,5,4.11724648,8.29870497,0.49613120,233
2,10,2,5,4,0.91538974,1.96114304,0.46676337,66
2,10,2,6,4,1.75168580,1.75168584,0.99999998,25
2,11,1,1,6,2.58835321,3.66262732,0.70669303,192
2,11,1,2,1,5.19631835,6.01788865,0.86347865,422
2,11,2,3,5,2.59536135,3.11895846,0.83212437,177
2,11,2,4,0,2.14490293,2.14490302,0.99999996,15
2,11,2,5,0,4.79264716,4.79264733,0.99999997,356
2,11,2,6,2,1.52740723,2.17810238,0.70125594,66
2,12,1,1,1,3.01277720,3.86200008,0.78010801,163
2,12,1,2,1,5.17134231,7.14091375,0.72418496,451
2,12,2,3,5,0.68565728,2.91412042,0.23528790,144
2,12,2,4,7,2.80163853,2.80163852,1.00000000,19
2,12,2,5,6,2.71871275,3.19543340,0.85081189,77
2,12,2,6,6,3.79541701,6.39359533,0.59362797,374
2,13,1,1,5,3.93277932,5.79913834,0.67816615,245
2,13,1,2,4,5.73944175,5.73944130,1.00000000,369
2,13,2,3,0,1.20796453,1.20796447,1.00000000,112
2,13,2,4,2,4.83341118,4.83341111,1.00000000,133
