ts,deviceModel,sessionId,triggerSource,batchId,batchCount,datasetId,roundId,nRecords,treeIdx,depth,roundKind,outcome,lastError,nPeersAttempted,nPeersAccepted,networkType,batteryState,batteryLevel,wallMs,clientTsMs,pollUs,computeUs,submitUs,txBytes,rxBytes,rssBytes,wakeLatencyMs
2026-07-25 02:07:06.974000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,31864,1784945219951,65323,,,,,152702976,
2026-07-25 02:07:07.067000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,21474836482,154,4,2,gradient,submitted,,3,3,wifi,full,100,900467,1784945224413,46453,376,136348,27938,7301,172998656,-1446
2026-07-25 02:07:07.452000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,21474836482,153,4,2,gradient,submitted,,3,3,wifi,discharging,62,900919,1784945227740,47839,1223,414526,27919,7279,217763840,1294
2026-07-25 02:07:07.786000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,21474836482,114,4,2,gradient,submitted,,3,3,wifi,full,100,900685,1784945225332,56315,2042,129013,89597,9711,171364352,
2026-07-25 02:07:08.025000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,21474836482,113,4,2,gradient,submitted,,3,3,wifi,discharging,62,900908,1784945228616,49278,2174,121218,89630,9667,218460160,
2026-07-25 02:07:08.341000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,21474836482,59,4,2,gradient,submitted,,3,3,wifi,full,100,900669,1784945225873,38698,315,112732,41941,7827,171958272,
2026-07-25 02:07:08.619000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,21474836482,59,4,2,gradient,submitted,,3,3,wifi,discharging,62,900907,1784945229209,48593,1062,147194,41886,7827,218353664,
2026-07-25 02:21:07.312000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,25769803776,154,5,0,gradient,submitted,,3,3,wifi,full,100,900922,1784946066830,23439,116,111522,10937,7664,64733184,796
2026-07-25 02:21:07.959000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,25769803776,114,5,0,gradient,submitted,,3,3,wifi,full,100,900964,1784946067849,43879,243,135172,26362,9955,65077248,
2026-07-25 02:21:08.499000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,25769803776,60,5,0,gradient,submitted,,3,3,wifi,full,100,900936,1784946068387,38899,133,135636,14466,8093,65355776,
2026-07-25 02:21:36.520000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,25769803776,153,5,0,gradient,submitted,,3,3,wifi,full,100,870288,1784946089222,40831,569,100129,11000,7642,160825344,
2026-07-25 02:21:37.089000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,25769803776,114,5,0,gradient,submitted,,3,3,wifi,full,100,870536,1784946090080,42868,1392,102545,26387,9955,161382400,
2026-07-25 02:21:37.688000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,25769803776,59,5,0,gradient,submitted,,3,3,wifi,full,100,870707,1784946090658,91471,439,101703,14516,8093,161439744,
2026-07-25 02:22:07.152000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,30613,1784946119835,20261,,,,,153460736,-6690
2026-07-25 02:22:07.560000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,30458,1784946120538,22225,,,,,153604096,
2026-07-25 02:22:08.005000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,30324,1784946120982,21998,,,,,153976832,
2026-07-25 02:22:08.005000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,25769803776,154,5,0,gradient,submitted,,3,3,wifi,full,100,900809,1784946125222,41741,467,148189,11014,7620,174235648,-1566
2026-07-25 02:22:08.531000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,25769803776,114,5,0,gradient,submitted,,3,3,wifi,full,100,900702,1784946126034,42448,452,134429,26380,9933,174235648,
2026-07-25 02:22:09.122000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,25769803776,59,5,0,gradient,submitted,,3,3,wifi,full,100,900746,1784946126619,79906,392,150825,14517,8093,174403584,
2026-07-25 02:22:10.431000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,25769803776,153,5,0,gradient,submitted,,3,3,wifi,discharging,62,900436,1784946128176,52211,1585,140292,10987,7598,221528064,1027
2026-07-25 02:22:11.211000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,25769803776,113,5,0,gradient,submitted,,3,3,wifi,discharging,62,903197,1784946131813,49377,2315,148683,26379,9933,221999104,
2026-07-25 02:22:11.869000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,25769803776,59,5,0,gradient,submitted,,3,3,wifi,discharging,62,903272,1784946132481,96400,517,151288,14520,8093,222035968,
2026-07-25 02:36:07.960000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,25769803777,154,5,1,gradient,submitted,,3,3,wifi,full,100,900743,1784946967573,22454,230,116983,16592,7518,70877184,542
2026-07-25 02:36:08.530000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,25769803777,114,5,1,gradient,submitted,,3,3,wifi,full,100,900579,1784946968428,41953,520,170256,47367,9831,71204864,
2026-07-25 02:36:09.034000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,25769803777,60,5,1,gradient,submitted,,3,3,wifi,full,100,900543,1784946968930,22517,223,130450,23614,8012,71467008,
2026-07-25 02:36:39.008000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,25769803777,153,5,1,gradient,submitted,,3,3,wifi,full,100,871964,1784946991799,41539,811,99190,16618,7518,161591296,
2026-07-25 02:36:39.607000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,25769803777,114,5,1,gradient,submitted,,3,3,wifi,full,100,872065,1784946992603,42204,1816,121347,47439,9831,162332672,
2026-07-25 02:36:40.219000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,25769803777,59,5,1,gradient,submitted,,3,3,wifi,full,100,872230,1784946993212,41566,707,100314,23685,7990,162398208,
2026-07-25 02:37:07.977000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,28951,1784947020750,19852,,,,,155680768,-6528
2026-07-25 02:37:08.399000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,28784,1784947021387,40988,,,,,155291648,
2026-07-25 02:37:08.752000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,28543,1784947021755,19487,,,,,155611136,
2026-07-25 02:37:09.056000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,25769803777,154,5,1,gradient,submitted,,3,3,wifi,full,100,901038,1784947026260,58725,602,147500,16666,7518,175058944,-1464
2026-07-25 02:37:09.103000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,25769803777,153,5,1,gradient,submitted,,3,3,wifi,discharging,61,900946,1784947029122,44847,809,150812,16630,7474,220536832,1295
2026-07-25 02:37:09.680000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,25769803777,113,5,1,gradient,submitted,,3,3,wifi,discharging,61,898494,1784947030307,46360,2225,137697,47446,9831,220647424,
2026-07-25 02:37:09.713000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,25769803777,114,5,1,gradient,submitted,,3,3,wifi,full,100,901029,1784947027063,58422,605,109020,47488,9853,172773376,
2026-07-25 02:37:10.265000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,25769803777,59,5,1,gradient,submitted,,3,3,wifi,full,100,901089,1784947027708,36434,248,132092,23624,8034,167350272,
2026-07-25 02:37:10.273000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,25769803777,59,5,1,gradient,submitted,,3,3,wifi,discharging,61,898423,1784947030904,54831,667,149416,23670,7990,220831744,
2026-07-25 02:51:09.357000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,25769803778,154,5,2,gradient,submitted,,3,3,wifi,full,100,901379,1784947868952,22800,380,160337,27887,7562,71483392,564
2026-07-25 02:51:09.991000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,25769803778,114,5,2,gradient,submitted,,3,3,wifi,full,100,901463,1784947869891,41275,868,250215,89570,9875,71532544,
2026-07-25 02:51:10.542000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,25769803778,60,5,2,gradient,submitted,,3,3,wifi,full,100,901509,1784947870439,38392,359,173207,41840,8057,71548928,
2026-07-25 02:51:41.623000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,25769803778,153,5,2,gradient,submitted,,3,3,wifi,full,100,873590,1784947894340,44036,1159,100095,27911,7584,164732928,
2026-07-25 02:51:42.205000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,25769803778,114,5,2,gradient,submitted,,3,3,wifi,full,100,873813,1784947895200,41720,2657,122128,89627,9875,159109120,
2026-07-25 02:51:42.800000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,25769803778,59,5,2,gradient,submitted,,3,3,wifi,full,100,874040,1784947895795,87609,976,118992,41898,8035,159121408,
2026-07-25 02:52:08.826000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,27213,1784947921553,22583,,,,,151769088,-6553
2026-07-25 02:52:09.214000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,27002,1784947922202,22365,,,,,151752704,
2026-07-25 02:52:09.580000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,26769,1784947922564,21868,,,,,152027136,
2026-07-25 02:52:09.583000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,25769803778,154,5,2,gradient,submitted,,3,3,wifi,full,100,900487,1784947926747,40294,412,202085,27910,7563,167170048,-1776
2026-07-25 02:52:10.146000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,25769803778,114,5,2,gradient,submitted,,3,3,wifi,full,100,900460,1784947927523,40226,2940,136153,89672,9897,167165952,
2026-07-25 02:52:10.726000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,25769803778,59,5,2,gradient,submitted,,3,3,wifi,full,100,900397,1784947928105,83170,1237,139194,41893,8057,167190528,
2026-07-25 02:52:11.875000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,25769803778,153,5,2,gradient,submitted,,3,3,wifi,discharging,61,900545,1784947929667,54764,1002,148990,27894,7518,220246016,1169
2026-07-25 02:52:12.641000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,25769803778,113,5,2,gradient,submitted,,3,3,wifi,discharging,61,902977,1784947933284,47498,3709,130775,89666,9875,220995584,
2026-07-25 02:52:13.334000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,25769803778,59,5,2,gradient,submitted,,3,3,wifi,discharging,61,903056,1784947933960,99769,1442,139854,41930,8035,221274112,
2026-07-25 03:06:09.508000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,30064771072,154,6,0,gradient,submitted,,3,3,wifi,full,100,900092,1784948769044,20922,212,106509,10945,7852,71663616,649
2026-07-25 03:06:10.042000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,30064771072,114,6,0,gradient,submitted,,3,3,wifi,full,100,900049,1784948769940,38615,351,131619,26362,10237,71729152,
2026-07-25 03:06:10.553000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,30064771072,60,6,0,gradient,submitted,,3,3,wifi,full,100,900013,1784948770452,39965,185,110883,14461,8319,71745536,
2026-07-25 03:06:44.362000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,30064771072,153,6,0,gradient,submitted,,3,3,wifi,full,100,875520,1784948797073,43286,297,111318,10982,7852,133484544,
2026-07-25 03:06:44.906000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,30064771072,114,6,0,gradient,submitted,,3,3,wifi,full,100,875717,1784948797919,56701,668,106529,26410,10193,137060352,
2026-07-25 03:06:45.446000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,30064771072,59,6,0,gradient,submitted,,3,3,wifi,full,100,875890,1784948798454,67500,488,125159,14533,8319,137129984,
2026-07-25 03:07:09.586000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,25148,1784948822221,22327,,,,,134017024,-6571
2026-07-25 03:07:10.236000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,25296,1784948823215,19981,,,,,134623232,
2026-07-25 03:07:10.409000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,30064771072,154,6,0,gradient,submitted,,3,3,wifi,full,100,900716,1784948827463,38804,499,152928,11010,7896,163233792,-1653
2026-07-25 03:07:10.636000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,25150,1784948823604,22053,,,,,135094272,
2026-07-25 03:07:10.983000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,30064771072,114,6,0,gradient,submitted,,3,3,wifi,full,100,900780,1784948828303,41323,1192,151709,26392,10193,163233792,
2026-07-25 03:07:11.601000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,30064771072,59,6,0,gradient,submitted,,3,3,wifi,full,100,900815,1784948828920,88651,444,143804,14487,8297,163233792,
2026-07-25 03:07:12.586000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,30064771072,153,6,0,gradient,submitted,,3,3,wifi,discharging,61,901108,1784948830775,42489,927,150059,11015,7830,222633984,1417
2026-07-25 03:07:13.369000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,30064771072,113,6,0,gradient,submitted,,3,3,wifi,discharging,61,900756,1784948834040,51343,1851,146927,26364,10193,222855168,
2026-07-25 03:07:14.226000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,30064771072,59,6,0,gradient,submitted,,3,3,wifi,discharging,61,900939,1784948834899,93612,561,141888,14501,8297,223342592,
2026-07-25 03:21:10.391000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,30064771073,154,6,1,gradient,submitted,,3,3,wifi,full,100,900836,1784949669880,22565,285,111729,16601,7755,71892992,649
2026-07-25 03:21:10.979000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,30064771073,114,6,1,gradient,submitted,,3,3,wifi,full,100,900923,1784949670863,40274,498,178632,47402,10071,71991296,
2026-07-25 03:21:11.516000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,30064771073,60,6,1,gradient,submitted,,3,3,wifi,full,100,900958,1784949671410,38314,238,141143,23625,8219,72040448,
2026-07-25 03:21:46.912000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,30064771073,153,6,1,gradient,submitted,,3,3,wifi,full,100,877410,1784949699631,40587,943,95604,16638,7733,147030016,
2026-07-25 03:21:47.542000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,30064771073,114,6,1,gradient,submitted,,3,3,wifi,full,100,877322,1784949700537,43749,1859,136830,47435,10115,148697088,
2026-07-25 03:21:48.187000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,30064771073,59,6,1,gradient,submitted,,3,3,wifi,full,100,877575,1784949701179,82571,966,159863,23607,8219,148828160,
2026-07-25 03:22:10.179000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,23274,1784949722905,21630,,,,,139915264,-6658
2026-07-25 03:22:10.577000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,23035,1784949723572,25115,,,,,140099584,
2026-07-25 03:22:10.998000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,22796,1784949723975,23133,,,,,140763136,
2026-07-25 03:22:11.387000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,30064771073,154,6,1,gradient,submitted,,3,3,wifi,full,100,900904,1784949728367,84271,793,148916,16680,7711,166457344,-1585
2026-07-25 03:22:12.025000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,30064771073,114,6,1,gradient,submitted,,3,3,wifi,full,100,900980,1784949729283,40859,1726,195867,47420,10071,166764544,
2026-07-25 03:22:13.722000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,30064771073,59,6,1,gradient,submitted,,3,3,wifi,full,100,902044,1784949730964,101406,599,1191427,23635,8219,166764544,
2026-07-25 03:22:20.848000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,30064771073,153,6,1,gradient,submitted,,3,3,wifi,discharging,61,910432,1784949741207,73593,550,184581,16667,7756,228454400,10791
2026-07-25 03:22:21.492000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,30064771073,113,6,1,gradient,submitted,,3,3,wifi,discharging,61,908126,1784949742166,48741,1894,158083,47460,10071,228155392,
2026-07-25 03:22:22.154000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,30064771073,59,6,1,gradient,submitted,,3,3,wifi,discharging,61,907934,1784949742833,95201,658,144918,23687,8197,228380672,
2026-07-25 03:36:11.231000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,30064771074,154,6,2,gradient,submitted,,3,3,wifi,full,100,900952,1784950570832,21587,265,148494,27866,7821,72187904,732
2026-07-25 03:36:11.991000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,30064771074,114,6,2,gradient,submitted,,3,3,wifi,full,100,901020,1784950571883,46812,774,252343,89594,10135,72220672,
2026-07-25 03:36:12.551000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,30064771074,60,6,2,gradient,submitted,,3,3,wifi,full,100,901033,1784950572443,38647,364,168441,41890,8263,72318976,
2026-07-25 03:36:49.704000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,30064771074,153,6,2,gradient,submitted,,3,3,wifi,full,100,879539,1784950602444,43636,1162,96341,27966,7755,154660864,
2026-07-25 03:36:50.291000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,30064771074,114,6,2,gradient,submitted,,3,3,wifi,full,100,879723,1784950603295,50852,2514,134847,89671,10113,154882048,
2026-07-25 03:36:50.871000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,30064771074,59,6,2,gradient,submitted,,3,3,wifi,full,100,879902,1784950603877,82466,1217,121494,41952,8241,155766784,
2026-07-25 03:37:11.229000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,21572,1784950624016,20761,,,,,149213184,-6512
2026-07-25 03:37:11.675000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,21320,1784950624615,20827,,,,,148144128,
2026-07-25 03:37:12.064000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,21177,1784950625054,23163,,,,,148414464,
2026-07-25 03:37:12.261000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,30064771074,154,6,2,gradient,submitted,,3,3,wifi,full,100,900878,1784950629245,40304,854,168500,27955,7755,167649280,-1675
2026-07-25 03:37:12.808000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,30064771074,114,6,2,gradient,submitted,,3,3,wifi,full,100,900742,1784950630025,43403,2018,155392,89662,10113,167649280,
2026-07-25 03:37:13.417000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,30064771074,59,6,2,gradient,submitted,,3,3,wifi,full,100,899662,1784950630626,90547,1174,152159,41910,8285,167940096,
2026-07-25 03:37:15.115000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,30064771074,153,6,2,gradient,submitted,,3,3,wifi,discharging,61,891533,1784950632740,47503,1718,155410,27900,7755,220565504,1375
2026-07-25 03:37:15.699000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,30064771074,113,6,2,gradient,submitted,,3,3,wifi,discharging,61,894246,1784950636412,56048,3091,142352,89645,10113,221155328,
2026-07-25 03:37:16.578000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,30064771074,59,6,2,gradient,submitted,,3,3,wifi,discharging,61,894464,1784950637297,87643,789,148013,41911,8241,221499392,
2026-07-25 03:37:21.712000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,0,4,pima_diabetes,34359738368,153,7,0,gradient,submitted,,3,3,wifi,discharging,61,9230,1784950641970,124388,722,197751,10999,8071,238469120,
2026-07-25 03:37:22.536000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,0,4,breast_cancer,34359738368,113,7,0,gradient,submitted,,3,3,wifi,discharging,61,6834,1784950643246,49632,1423,149277,26381,10452,241115136,
2026-07-25 03:37:23.155000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,workmanager,0,4,heart_disease,34359738368,59,7,0,gradient,submitted,,3,3,wifi,discharging,61,6570,1784950643867,94209,585,145678,14500,8561,241291264,
2026-07-25 03:51:12.295000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,34359738368,154,7,0,gradient,submitted,,3,3,wifi,full,100,900832,1784951471664,40796,236,109339,10981,8093,72482816,599
2026-07-25 03:51:13.002000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,34359738368,114,7,0,gradient,submitted,,3,3,wifi,full,100,901017,1784951472900,38598,349,133835,26369,10452,72531968,
2026-07-25 03:51:13.494000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,34359738368,60,7,0,gradient,submitted,,3,3,wifi,full,100,900948,1784951473391,39495,170,114398,14484,8583,72613888,
2026-07-25 03:51:52.349000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,34359738368,153,7,0,gradient,submitted,,3,3,wifi,full,100,886861,1784951510877,40809,671,101315,11000,8093,142843904,
2026-07-25 03:51:53.208000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,34359738368,114,7,0,gradient,submitted,,3,3,wifi,full,100,887409,1784951512024,45377,1476,99181,26429,10430,145731584,
2026-07-25 03:51:53.787000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,34359738368,59,7,0,gradient,submitted,,3,3,wifi,full,100,887542,1784951512596,86098,677,92922,14489,8583,146055168,
2026-07-25 03:52:12.082000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,19720,1784951530597,21068,,,,,139366400,-704
