split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
2,2,1,2,13,944.99068416,944.99087120,0.99999980,31782
2,2,2,3,18,214.99460009,214.99468213,0.99999962,13844
2,2,2,4,3,356.03446433,356.03446717,0.99999999,10928
2,2,2,5,18,231.09887851,231.09887172,1.00000000,8496
2,2,2,6,1,331.27312155,331.27311802,1.00000000,23286
2,3,1,1,13,1051.45988427,1051.45983138,1.00000000,24772
2,3,1,2,13,795.65320263,795.65326048,0.99999993,31782
2,3,2,3,18,194.19516512,194.19519029,0.99999987,13844
2,3,2,4,13,338.69291194,338.69290048,1.00000000,10928
2,3,2,5,3,433.20568778,436.47310498,0.99251405,20155
2,3,2,6,3,99.54022838,100.01943545,0.99520886,11627
2,4,1,1,13,828.48541498,828.48542865,0.99999998,24772
2,4,1,2,13,608.10834944,608.10835174,1.00000000,31782
2,4,2,3,13,198.39977030,198.39975417,1.00000000,13844
2,4,2,4,1,321.18898687,321.18898089,1.00000000,10928
2,4,2,5,1,376.05963671,376.05959881,1.00000000,20155
2,4,2,6,3,82.55800349,91.31677941,0.90408361,11627
2,5,1,1,18,628.25458669,628.25460088,0.99999998,22340
2,5,1,2,18,710.68686318,710.68681312,1.00000000,34214
2,5,2,3,3,203.89352422,203.89354030,0.99999992,11180
2,5,2,4,3,346.65058790,346.65064983,0.99999982,11160
2,5,2,5,1,166.68918798,166.68919458,0.99999996,3832
2,5,2,6,3,534.65143732,547.13774369,0.97717886,30382
2,6,1,1,18,773.92562194,773.92559366,1.00000000,26694
2,6,1,2,3,536.51539732,536.51530702,1.00000000,29860
2,6,2,3,3,306.01744912,306.01743798,1.00000000,14412
2,6,2,4,3,333.31026551,335.74950607,0.99273494,12282
2,6,2,5,13,294.83780575,294.83785734,0.99999983,18461
2,6,2,6,16,82.35432138,82.35431230,1.00000000,11399
2,7,1,1,13,490.56579972,490.56576525,1.00000000,24772
2,7,1,2,16,352.39092318,352.39100344,0.99999977,31782
2,7,2,3,3,296.32076976,313.02635475,0.94663202,21030
2,7,2,4,3,84.81879686,84.81881591,0.99999978,3742
2,7,2,5,13,213.90643378,213.90644918,0.99999993,20785
2,7,2,6,3,66.03699722,69.92308946,0.94442333,10997
2,8,1,1,18,572.29846881,572.29839742,1.00000000,26694
2,8,1,2,3,347.83469616,366.46902311,0.94915170,29860
2,8,2,3,13,152.16479840,152.16477288,1.00000000,11329
2,8,2,4,3,299.82525037,299.82527709,0.99999991,15365
2,8,2,5,13,179.20347652,179.20351346,0.99999979,14838
2,8,2,6,13,86.41132700,86.41133237,0.99999994,15022
2,9,1,1,13,224.39924949,224.39925745,0.99999996,12288
2,9,1,2,3,601.52872311,625.38031786,0.96186066,44266
2,9,2,3,3,113.66924822,113.66924124,1.00000000,10033
2,9,2,4,1,34.75977506,34.75978383,0.99999975,2255
2,9,2,5,13,201.15512490,201.15511248,1.00000000,14527
2,9,2,6,13,232.52872002,232.52873729,0.99999993,29739
2,10,1,1,18,312.91745225,312.91744870,1.00000000,22340
2,10,1,2,18,283.54925284,283.54928676,0.99999988,34214
2,10,2,3,1,170.17368118,170.17370815,0.99999984,14074
2,10,2,4,3,100.31061729,109.61486724,0.91511872,8266
2,10,2,5,13,173.06761412,173.06762928,0.99999991,13493
2,10,2,6,3,142.31254059,164.81519573,0.86346735,20721
2,11,1,1,13,301.23734697,301.23733554,1.00000000,24772
2,11,1,2,10,201.67957191,201.67957213,1.00000000,31782
2,11,2,3,18,23.08172271,23.08173259,0.99999957,4935
2,11,2,4,6,180.25240696,180.25240323,1.00000000,19837
2,11,2,5,16,169.66850370,169.66847794,1.00000000,30616
2,11,2,6,3,23.41991270,23.41991438,0.99999993,1166
2,12,1,1,18,266.82461459,266.82460850,1.00000000,26694
2,12,1,2,3,225.30641484,225.30642435,0.99999996,29860
2,12,2,3,3,67.05698371,67.05697845,1.00000000,8562
2,12,2,4,3,187.47934428,187.47935680,0.99999993,18132
2,12,2,5,20,126.54024938,126.54024519,1.00000000,20122
2,12,2,6,18,31.18275303,31.18275050,1.00000000,9738
2,13,1,1,16,75.15336907,75.15336519,1.00000000,6579
2,13,1,2,18,333.39319737,333.39320745,0.99999997,49975
2,13,2,3,18,43.25001363,43.25000498,1.00000000,6331
2,13,2,4,6,7.28577722,7.28577691,1.00000000,248
2,13,2,5,3,41.77547970,45.00779945,0.92818312,4533
2,13,2,6,3,264.60634052,292.84591986,0.90356847,45442
2,14,1,1,3,314.44587462,331.03079318,0.94989917,48131
2,14,1,2,16,25.91372819,25.91372404,1.00000000,8423
2,14,2,3,18,219.04558870,219.04560204,0.99999994,32663
2,14,2,4,18,96.06218429,103.79310393,0.92551606,15468
2,14,2,5,3,15.57744817,15.57744833,0.99999999,4272
2,14,2,6,13,12.12935730,12.12935915,0.99999985,4151
3,0,0,0,0,8373.80175820,8373.80175820,1.00000000,56554
3,0,1,1,13,2367.15499662,2367.15499662,1.00000000,24659
3,0,1,2,13,1811.37858688,1811.37858688,1.00000000,31895
3,0,2,3,18,256.24522386,256.24522386,1.00000000,13815
3,0,2,4,18,442.48730804,442.48730804,1.00000000,10844
3,0,2,5,3,317.80365325,317.80365325,1.00000000,8496
3,0,2,6,3,453.44316679,472.13653530,0.96040686,23399
3,1,1,1,13,1749.28643585,1749.28639200,1.00000000,24659
3,1,1,2,13,1320.60786956,1320.60765710,1.00000000,31895
3,1,2,3,3,209.80879800,209.80880351,0.99999997,13815
3,1,2,4,1,370.56411310,370.56413795,0.99999993,10844
